time,base_x,base_y,base_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,contact_LF,contact_RF,contact_LH,contact_RH
1.22,0.538309,-0.0339135,0.299187,0.0854947,0.00971718,0.00105469,0.996291,0.726989,0.0429631,0.0249502,0.41046,0.667339,-0.202456,-0.0488288,1.12003,-1.21107,0.0175185,0.570621,-1.66926,0.00265053,-0.229396,-0.799725,-0.00115909,1.03283,-1.61771,-0.20536,2.14013,-7.82179,-0.1658,2.50203,-2.27813,-0.619326,-7.83658,11.9278,-0.816384,0.531829,1.83414,0,1,0,1,
1.24,0.552917,-0.0324852,0.300118,0.0886684,0.0153289,-0.00131182,0.995942,0.733362,0.0990547,0.0660593,0.204709,0.50404,-0.184448,-0.0505685,1.1527,-1.40701,0.0106018,0.620715,-1.69825,-0.00929271,-0.307435,-0.660694,-0.0180603,1.04208,-1.57301,-0.0869833,1.63342,-9.79694,-0.345837,2.50468,-1.4498,-0.597162,-3.90191,6.95154,-0.845061,0.462717,2.23521,0,1,0,1,
1.26,0.567623,-0.0299839,0.301749,0.0892758,0.0196496,-0.00358569,0.995807,0.736641,0.150259,0.0950145,-0.104352,0.40881,-0.198601,-0.0484053,1.15253,-1.59754,0.00359324,0.669107,-1.71314,-0.0187524,-0.259194,-0.715307,-0.0336291,1.04723,-1.51934,0.108155,-0.00853619,-9.52656,-0.350426,2.4196,-0.744164,-0.472984,2.41206,-2.73063,-0.77844,0.257185,2.68332,0,1,1,1,
1.28,0.582362,-0.0265074,0.303837,0.0863017,0.0233267,-0.00617367,0.995977,0.736829,0.196577,0.111816,-0.515553,0.383301,-0.243857,-0.040994,1.10798,-1.75374,1.23907e-05,0.713973,-1.71629,-0.0243452,-0.187586,-0.802006,-0.0460717,1.04555,-1.45561,0.370568,-2.22731,-7.80997,-0.179042,2.24331,-0.157663,-0.279638,3.5804,-4.33493,-0.622127,-0.0838245,3.18644,0,1,1,1,
1.3,0.597075,-0.0221534,0.30614,0.0787376,0.0270283,-0.00947548,0.996484,0.733925,0.238008,0.116463,-1.02748,0.43089,-0.318011,-0.0269404,1.02291,-1.85845,0.00319715,0.753681,-1.71021,-0.0238609,-0.118966,-0.881085,-0.0536788,1.03427,-1.3804,0.702679,-4.25347,-5.2359,0.159238,1.98542,0.303767,0.0242133,3.43098,-3.95396,-0.380358,-0.56421,3.76066,0,1,1,1,
1.32,0.611708,-0.0170291,0.308441,0.0661219,0.031105,-0.0136945,0.997233,0.729283,0.273138,0.11295,-1.47639,0.443732,-0.380343,-0.00613897,0.919602,-1.90587,0.0148281,0.787488,-1.69684,-0.0161511,-0.0526941,-0.955036,-0.0554743,1.01201,-1.29286,1.04007,-5.1655,-2.37085,0.581548,1.69034,0.668694,0.385491,3.3136,-3.69757,-0.0897722,-1.11268,4.37686,0,1,1,1,
1.34,0.626244,-0.0112793,0.31063,0.0501462,0.0344891,-0.0183749,0.997977,0.72426,0.300554,0.10527,-1.70348,0.306959,-0.399795,0.0183137,0.794246,-1.89504,0.0310639,0.816976,-1.6751,-0.00434632,0.0140104,-1.02645,-0.0533679,0.983877,-1.19647,1.22263,-6.26781,0.5415,0.81179,1.47441,1.0872,0.590238,3.33523,-3.5706,0.105315,-1.40688,4.81972,0,1,1,1,
1.36,0.640676,-0.00505837,0.312624,0.033012,0.0356981,-0.0230133,0.998552,0.718856,0.320256,0.0934222,-1.71488,0.0130952,-0.38737,0.0455657,0.619465,-1.81874,0.0471014,0.844075,-1.64301,0.00755315,0.0846618,-1.09798,-0.0502832,0.956952,-1.09651,1.3626,-8.73905,3.81509,0.801872,1.35494,1.60445,0.594973,3.53257,-3.57675,0.154239,-1.34623,4.99755,0,1,1,1,
1.38,0.654996,0.00147949,0.31434,0.016886,0.0331734,-0.0272375,0.998936,0.713069,0.332244,0.077407,-1.51595,-0.446229,-0.349081,0.0708172,0.429425,-1.67695,0.0585917,0.870438,-1.5984,0.015705,0.163089,-1.17239,-0.0495466,0.939109,-0.999764,1.26258,-9.50197,7.08951,0.574517,1.31817,2.23055,0.407593,3.92137,-3.72026,0.0368293,-0.892165,4.83752,0,1,1,1,
1.4,0.669196,0.00817997,0.315693,0.003915,0.0252868,-0.0307385,0.9992,0.706901,0.336518,0.0572244,-1.10873,-1.07803,-0.279071,0.0876299,0.252805,-1.4825,0.0615617,0.897387,-1.5388,0.0163507,0.253523,-1.2525,-0.0546973,0.941943,-0.924191,0.840636,-8.83101,9.72263,0.148501,1.34744,2.97987,0.0322854,4.52166,-4.00552,-0.257535,0.141703,3.77864,0,1,1,0,
1.42,0.683277,0.0149063,0.31661,-0.00443157,0.0112095,-0.0332309,0.999375,0.701582,0.33571,0.0342599,-0.690407,-1.62533,-0.181178,0.0908541,0.108439,-1.25931,0.0537508,0.925094,-1.46298,0.00706626,0.358473,-1.33944,-0.0658259,1.00581,-0.998072,0.16121,-7.21832,11.1593,-0.390545,1.38532,3.79101,-0.464223,5.24751,-4.34726,-0.556429,3.19335,-3.69402,0,1,1,0,
1.44,0.697273,0.021592,0.317054,-0.00939963,-0.00650004,-0.0346522,0.999334,0.698341,0.332451,0.00989897,-0.454229,-1.82416,-0.0739299,0.0830044,0.0121658,-1.0531,0.0386744,0.950885,-1.37608,-0.00933885,0.472016,-1.42772,-0.0804571,1.1051,-1.18986,-0.392488,-4.81365,10.3107,-0.753821,1.28958,4.34513,-0.820255,5.67716,-4.41373,-0.731561,4.96437,-9.58945,0,1,1,0,
1.46,0.711225,0.0281881,0.316997,-0.0128849,-0.0243971,-0.035005,0.999006,0.697178,0.326743,-0.0158584,-0.396984,-1.67106,0.0277658,0.0682973,-0.00571073,-0.940331,0.0208173,0.972491,-1.2853,-0.0287517,0.585674,-1.51052,-0.0948521,1.18999,-1.41394,-0.735352,-0.893824,5.63825,-0.892855,1.08027,4.53892,-0.970641,5.68288,-4.14024,-0.71975,4.24489,-11.204,0,1,1,0,
1.48,0.725174,0.0346454,0.31641,-0.0167841,-0.0390194,-0.0343845,0.998506,0.698095,0.318584,-0.0430123,-0.519503,-1.16537,0.104575,0.0510974,0.0687689,-0.970253,0.00437696,0.988814,-1.19856,-0.0468534,0.690238,-1.58146,-0.104454,1.22567,-1.61758,-0.859999,3.72398,-1.49607,-0.822017,0.816181,4.33689,-0.905085,5.22824,-3.54665,-0.480093,1.78382,-10.1818,1,1,1,0,
1.5,0.739162,0.0409151,0.315267,-0.0230297,-0.0469149,-0.0329589,0.998089,0.70109,0.307975,-0.0715627,-0.826446,-0.308686,0.146841,0.0386299,0.147571,-1.03533,-0.00647653,0.999753,-1.12465,-0.0588465,0.775547,-1.63443,-0.104529,1.19211,-1.7675,-0.623374,3.94012,-3.25364,-0.542674,0.546938,3.69562,-0.599657,4.26546,-2.64861,-0.00374994,-1.67787,-7.49604,1,1,1,0,
1.52,0.753223,0.0469261,0.313584,-0.0329975,-0.04576,-0.0308386,0.997931,0.704809,0.291624,-0.0947142,-1.15103,0.558504,0.17437,0.0335376,0.219232,-1.12812,-0.00866019,1.00602,-1.07006,-0.0606738,0.833713,-1.66545,-0.0924513,1.09225,-1.84343,-0.254615,3.58301,-4.63972,-0.109183,0.313118,2.72923,-0.0913658,2.9083,-1.55115,0.603881,-4.99321,-3.79683,1,1,1,0,
1.54,0.767351,0.0525198,0.31156,-0.0456261,-0.0376614,-0.0280733,0.997854,0.7079,0.266237,-0.105672,-1.31917,1.09924,0.206852,0.0334624,0.282939,-1.23575,-0.00381904,1.00863,-1.02922,-0.0536262,0.8695,-1.67816,-0.0721233,0.963114,-1.84627,-0.0037569,3.18539,-5.38175,0.242058,0.130675,2.04222,0.352381,1.7893,-0.635201,1.0164,-6.45678,-0.141627,1,1,1,0,
1.56,0.781534,0.0575154,0.309438,-0.0592079,-0.0258114,-0.024782,0.997604,0.710361,0.231815,-0.104435,-1.32417,1.31681,0.234969,0.0354964,0.339648,-1.34404,0.0052059,1.00797,-0.993127,-0.0408561,0.891328,-1.67773,-0.0444536,0.797244,-1.78633,0.1017,2.83545,-5.41428,0.451247,-0.0327196,1.80457,0.638506,1.09142,0.0212981,1.38349,-8.29348,2.99657,1,1,1,0,
1.58,0.795761,0.0617322,0.307463,-0.0719814,-0.0133688,-0.0212967,0.997089,0.712193,0.188357,-0.091005,-1.15765,1.21506,0.238363,0.037481,0.392161,-1.44216,0.0155071,1.00391,-0.95274,-0.0260918,0.907981,-1.66916,-0.0136496,0.590927,-1.66649,0.0992267,2.62563,-4.90594,0.515062,-0.203125,2.01937,0.738213,0.832635,0.428508,1.5402,-10.3159,5.9922,1,1,1,0,
1.6,0.810018,0.0649894,0.305879,-0.0821394,-0.00344678,-0.0182042,0.996449,0.713396,0.135864,-0.0653806,-0.813127,0.797386,0.197222,0.0380353,0.444579,-1.52128,0.0240389,0.995785,-0.898698,-0.0135658,0.928504,-1.65739,0.0136396,0.377301,-1.49695,0.0277163,2.62093,-3.95592,0.42659,-0.406338,2.70207,0.626304,1.02616,0.588436,1.36446,-10.6813,8.47694,1,1,1,0,
1.62,0.824286,0.0671383,0.304885,-0.0881929,0.00174408,-0.0160469,0.995973,0.713018,0.0791053,-0.034308,-0.386355,0.330246,0.148381,0.036355,0.50018,-1.57571,0.028056,0.990217,-0.848614,-0.00687787,0.959356,-1.64574,0.0334707,0.181709,-1.29891,-0.0840127,2.78003,-2.72185,0.200851,-0.278424,2.50421,0.334395,1.5426,0.582366,0.991556,-9.77963,9.9023,1,0,1,0,
1.64,0.838522,0.068157,0.304498,-0.0900247,0.00344049,-0.014463,0.995829,0.710107,0.0228496,-0.00453279,0.021698,0.0773432,0.145825,0.0318111,0.557143,-1.60958,0.0264982,1.02851,-0.938678,-0.00554037,0.995623,-1.63101,0.0452635,0.0205664,-1.10071,-0.227199,2.84817,-1.69326,-0.0778871,1.9148,-4.50318,0.066875,1.81335,0.73648,0.58964,-8.05712,9.90982,1,0,1,0,
1.66,0.852674,0.0680556,0.304695,-0.0878748,0.0037186,-0.0127589,0.996043,0.704663,-0.0329029,0.023945,0.408676,0.0382245,0.196756,0.0235616,0.611874,-1.62871,0.0196461,1.08686,-1.12555,-0.00768436,1.02926,-1.60843,0.0487045,-0.0838439,-0.949887,-0.412471,2.73654,-0.956636,-0.342605,2.91748,-9.34371,-0.107199,1.68173,1.12901,0.172051,-5.22051,7.5411,1,0,1,0,
1.68,0.866691,0.0668443,0.305447,-0.0819932,0.00465609,-0.0102057,0.99657,0.696685,-0.0881521,0.0511252,0.772256,0.214107,0.301147,0.0108167,0.660853,-1.63873,0.00804548,1.12943,-1.33997,-0.0111227,1.05186,-1.57325,0.0434677,-0.0971943,-0.915007,-0.637249,2.44894,-0.500776,-0.580032,2.12841,-10.7209,-0.171916,1.13011,1.75934,-0.261839,-0.667518,1.74402,1,0,1,0,
1.7,0.880524,0.0645329,0.306731,-0.0726507,0.00835873,-0.00612139,0.997304,0.686175,-0.142898,0.0770081,1.10766,0.60761,0.452928,-0.00695475,0.701056,-1.64536,-0.00832273,1.1342,-1.5413,-0.0136081,1.0547,-1.52042,0.031703,-0.0368313,-0.981016,-0.88857,2.01013,-0.331344,-0.81841,0.238436,-10.0664,-0.12427,0.142066,2.64112,-0.588238,3.01815,-3.30044,1,0,1,1,
1.72,0.894132,0.0611606,0.308486,-0.0603989,0.0161583,-0.000191327,0.998044,0.674764,-0.192809,0.0966554,1.33633,0.971183,0.58468,-0.0291747,0.731114,-1.65276,-0.0297804,1.09235,-1.70581,-0.0135624,1.03226,-1.44654,0.018295,0.0126174,-1.03245,-1.111,1.50291,-0.370425,-1.07289,-2.09243,-8.22545,0.0022842,-1.12187,3.69439,-0.670398,2.47244,-2.57194,1,0,1,1,
1.74,0.90752,0.0568817,0.310523,-0.0467423,0.026114,0.00684036,0.998542,0.664082,-0.233553,0.105129,1.39089,1.05091,0.644038,-0.0519792,0.754328,-1.65826,-0.0540446,1.01124,-1.81544,-0.0109076,0.99302,-1.35725,0.00597935,0.0540951,-1.07233,-1.14023,1.16071,-0.274966,-1.21321,-4.05554,-5.4816,0.132739,-1.96219,4.46421,-0.615782,2.07388,-1.99358,1,0,1,1,
1.76,0.9207,0.0518796,0.312617,-0.0333571,0.0353955,0.0141372,0.998716,0.654131,-0.265131,0.102429,1.28432,0.838769,0.647964,-0.0710704,0.774876,-1.65736,-0.0761099,0.913381,-1.862,-0.00542597,0.949328,-1.26132,-0.00256177,0.0950283,-1.10847,-0.954556,1.02739,0.045032,-1.10326,-4.89295,-2.32819,0.274083,-2.18458,4.7968,-0.427056,2.04666,-1.80698,1,0,1,1,
1.78,0.93369,0.0463375,0.314545,-0.021815,0.0410875,0.0210781,0.998695,0.64491,-0.287542,0.0885561,1.0321,0.326172,0.611399,-0.0826341,0.796645,-1.64543,-0.0926489,0.770235,-1.84557,0.00393924,0.914319,-1.16936,-0.00489201,0.143261,-1.14872,-0.578188,1.08848,0.596414,-0.826954,-7.15731,0.821581,0.46826,-1.75044,4.59793,-0.116512,2.41162,-2.01258,1,0,1,1,
1.8,0.946502,0.040439,0.316085,-0.0135805,0.0402029,0.0271975,0.998729,0.636419,-0.300786,0.0635093,0.646988,-0.493959,0.537687,-0.0834196,0.823034,-1.61755,-0.101229,0.590372,-1.75703,0.0190994,0.902454,-1.09474,0.00127667,0.207273,-1.20109,-0.0392752,1.3194,1.39398,-0.428978,-8.99313,4.42706,0.758008,-0.593242,3.73096,0.308434,3.20062,-2.61844,1,0,1,1,
1.82,0.959156,0.0343438,0.317053,-0.00944716,0.0308024,0.0321004,0.998965,0.629412,-0.308375,0.033496,0.307472,-1.29025,0.424267,-0.0721503,0.855408,-1.57034,-0.0986188,0.408969,-1.59822,0.0416256,0.924661,-1.04845,0.0170329,0.293064,-1.27061,0.563466,1.61871,2.36097,0.130488,-9.07013,7.94062,1.12631,1.11032,2.31439,0.787814,4.28953,-3.47635,1,0,1,1,
1.84,0.971693,0.0281183,0.317433,-0.00780777,0.0153405,0.0355429,0.99922,0.624641,-0.313821,0.00472339,0.175782,-1.72237,0.274676,-0.0532592,0.890049,-1.50824,-0.0874248,0.247352,-1.39253,0.068274,0.980791,-1.06096,0.038874,0.394564,-1.35104,0.944558,1.73207,3.105,0.5597,-8.08089,10.2842,1.33242,2.80652,-0.625568,1.09205,5.07502,-4.02122,1,0,0,1,
1.86,0.984157,0.0218053,0.31725,-0.00655662,-0.00257565,0.0373207,0.999279,0.622105,-0.317122,-0.0228085,0.240335,-1.78472,0.102822,-0.0320565,0.923042,-1.43799,-0.0719338,0.118934,-1.1777,0.0931393,1.07152,-1.20269,0.0621916,0.502488,-1.43382,1.06013,1.64963,3.51211,0.774546,-6.42089,10.7418,1.24326,4.53654,-7.0865,1.16588,5.39621,-4.13901,1,0,0,1,
1.88,0.996592,0.0154477,0.316529,-0.00365988,-0.0193073,0.0373487,0.999109,0.621806,-0.31828,-0.0490997,0.495983,-1.47578,-0.0690621,-0.0133797,0.951744,-1.36679,-0.0562438,0.044621,-1.01336,0.111485,1.15431,-1.40291,0.0822387,0.607221,-1.51114,0.933837,1.43513,3.56,0.784502,-3.71564,8.21711,0.917293,4.13918,-10.0107,1.00236,5.23664,-3.86609,1,0,0,1,
1.9,1.00904,0.00908835,0.315294,0.00290355,-0.0312285,0.0356606,0.998872,0.623743,-0.317294,-0.0741502,0.94477,-0.798489,-0.226467,-0.00181795,0.974628,-1.30226,-0.0438597,0.0613479,-0.985783,0.117997,1.18932,-1.59995,0.0938362,0.698553,-1.57583,0.57809,1.14421,3.22657,0.619204,0.836345,1.37864,0.32559,1.75085,-9.85209,0.579873,4.5666,-3.2347,1,0,0,1,
1.92,1.02156,0.00279012,0.313588,0.0144973,-0.0357313,0.0323559,0.998732,0.627939,-0.311176,-0.0953965,1.39142,-0.056299,-0.351748,-0.000555645,0.991383,-1.25019,-0.0381701,0.132999,-1.06516,0.109419,1.15264,-1.75369,0.0927783,0.768372,-1.62298,0.0631152,0.837731,2.60346,0.284483,3.58255,-3.96869,-0.428879,-1.83421,-7.68707,-0.0528934,3.49096,-2.3573,1,1,0,1,
1.94,1.03418,-0.00330456,0.311521,0.0297071,-0.0341045,0.0277881,0.99859,0.634416,-0.296938,-0.110275,1.63623,0.453775,-0.43813,-0.00738581,1.00353,-1.20802,-0.0381407,0.198273,-1.16083,0.090762,1.05075,-1.84411,0.0811583,0.819635,-1.65484,-0.341508,0.607309,2.10864,0.00147037,3.26369,-4.78359,-0.932868,-5.09443,-4.52105,-0.580999,2.56313,-1.59319,1,1,0,1,
1.96,1.04695,-0.00903328,0.30922,0.0464208,-0.0285673,0.0223695,0.998263,0.643175,-0.274581,-0.118786,1.67556,0.738395,-0.486839,-0.0187625,1.01251,-1.17107,-0.0403021,0.257675,-1.26154,0.068069,0.914595,-1.86653,0.063069,0.858238,-1.67501,-0.568837,0.448847,1.84764,-0.108074,2.97013,-5.03567,-1.13465,-6.80776,-1.12088,-0.904465,1.93016,-1.00858,1,1,0,1,
1.98,1.05992,-0.0142337,0.306812,0.0624839,-0.0212633,0.0166347,0.997681,0.654215,-0.244104,-0.120929,1.5008,0.806782,-0.485378,-0.031087,1.01938,-1.13489,-0.0417344,0.312955,-1.35863,0.0450467,0.776774,-1.82972,0.0431137,0.890176,-1.68669,-0.616222,0.343665,1.80867,-0.0716154,2.76401,-4.85459,-1.15111,-6.89106,1.84054,-0.997767,1.59688,-0.583809,1,1,0,1,
2,1.07313,-0.0187433,0.304425,0.0756804,-0.0142423,0.0113156,0.996966,0.667537,-0.205507,-0.116705,1.10275,0.667981,-0.41696,-0.040622,1.02498,-1.0954,-0.0401382,0.366948,-1.44533,0.0242204,0.599723,-1.73128,0.0264253,0.921506,-1.69279,-0.476754,0.280238,1.97487,0.0798144,2.69963,-4.33491,-1.04132,-8.85252,4.92184,-0.834418,1.56652,-0.304986,1,1,0,1,
2.02,1.08662,-0.0224136,0.302198,0.0842598,-0.00896723,0.00709524,0.996378,0.681199,-0.160851,-0.104339,0.630296,0.484431,-0.323159,-0.0443801,1.02962,-1.0494,-0.0342597,0.422315,-1.51729,0.0103647,0.399487,-1.57453,0.0172115,0.956527,-1.69498,-0.187902,0.231945,2.29984,0.293923,2.76836,-3.59808,-0.692784,-10.0118,7.83777,-0.460693,1.75102,-0.10961,1,1,0,1,
2.04,1.10037,-0.0251507,0.300317,0.0885296,-0.00487421,0.00380559,0.996054,0.69326,-0.112195,-0.0820595,0.24013,0.410283,-0.260568,-0.0431481,1.03207,-0.996476,-0.0250162,0.478556,-1.57601,0.00296929,0.197006,-1.36959,0.0141847,0.992219,-1.69072,0.0615998,0.122538,2.64617,0.462174,2.81203,-2.93576,-0.369771,-10.1241,10.247,-0.15134,1.78463,0.213385,1,1,0,1,
2.06,1.11434,-0.0268747,0.298982,0.0893333,-0.000937517,0.00099759,0.996001,0.70372,-0.059539,-0.0498658,-0.0648995,0.441895,-0.234105,-0.03817,1.04943,-1.00503,-0.0137029,0.533895,-1.62375,0.000427595,0.00660598,-1.13477,0.0144265,1.02352,-1.67651,0.248903,0.867652,-0.427753,0.565669,2.76697,-2.38697,-0.127085,-9.51999,11.7406,0.0120933,1.56528,0.710468,0,1,0,1,
2.08,1.12851,-0.0275056,0.298389,0.0875295,0.00384193,-0.00180702,0.996153,0.712579,-0.00288355,-0.00775788,-0.282791,0.57732,-0.245676,-0.0300528,1.0966,-1.14542,-0.0015789,0.586233,-1.66235,0.00134579,-0.155626,-0.902505,0.0148345,1.04515,-1.64893,0.40586,2.35851,-7.01958,0.606198,2.61688,-1.93,0.0459095,-8.11158,11.6134,0.0204006,1.08142,1.37859,0,1,0,1,
2.1,1.14283,-0.0269634,0.298737,0.0839913,0.0104534,-0.00508794,0.996399,0.719836,0.0577716,0.0442642,-0.411363,0.815569,-0.29593,-0.0204091,1.14042,-1.34813,0.0100291,0.633295,-1.69344,0.00420366,-0.257732,-0.737858,0.0122881,1.05162,-1.60445,0.482188,2.19127,-10.1355,0.5804,2.3531,-1.55466,0.142894,-5.10532,8.23233,-0.127324,0.323453,2.22399,0,1,0,1,
2.12,1.15729,-0.0252092,0.300138,0.0794719,0.0194113,-0.0091863,0.996606,0.724921,0.116249,0.0930491,-0.491248,1.0114,-0.358217,-0.0105236,1.15236,-1.55779,0.0198516,0.673519,-1.71793,0.00713568,-0.247463,-0.740428,0.00467727,1.03944,-1.54077,0.494274,0.597056,-10.4828,0.491126,2.01124,-1.2246,0.146601,0.513451,-0.128467,-0.38054,-0.609241,3.18435,0,1,1,1,
2.14,1.17181,-0.0223691,0.30235,0.0741702,0.0293349,-0.0139295,0.996717,0.727259,0.166369,0.125446,-0.567325,1.02019,-0.406236,-0.000238697,1.11737,-1.73802,0.0273194,0.708522,-1.73413,0.00807143,-0.194538,-0.804758,-0.00673822,1.01377,-1.46191,0.514244,-1.7499,-9.01167,0.373388,1.75016,-0.809724,0.0467872,2.64626,-3.21651,-0.570774,-1.28362,3.94266,0,1,1,1,
2.16,1.18636,-0.0186102,0.305046,0.0681243,0.0383686,-0.0190484,0.996757,0.726852,0.208134,0.141454,-0.644392,0.842111,-0.442261,0.0101214,1.03552,-1.86486,0.0322387,0.740618,-1.73971,0.00671592,-0.143175,-0.861088,-0.0201224,0.982245,-1.37373,0.518007,-4.09232,-6.34207,0.245964,1.60479,-0.279307,-0.0677754,2.56815,-2.81652,-0.669211,-1.576,4.40899,0,1,1,1,
2.18,1.20087,-0.0140995,0.307899,0.0613359,0.0446551,-0.024326,0.996821,0.7237,0.241542,0.141074,-0.728763,0.4774,-0.46977,0.0189335,0.927351,-1.92579,0.0347126,0.771953,-1.73237,0.00364142,-0.0869651,-0.918083,-0.0341366,0.952934,-1.28273,0.440602,-5.4084,-3.04645,0.123695,1.56671,0.367056,-0.153725,2.81049,-2.84972,-0.700709,-1.46555,4.55002,0,1,1,1,
2.2,1.21529,-0.00900419,0.31058,0.0537575,0.0463351,-0.0296135,0.997039,0.717801,0.266595,0.124306,-0.827866,-0.0735989,-0.493309,0.0246039,0.809951,-1.91965,0.0351912,0.804371,-1.70969,-0.000507234,-0.0196137,-0.983559,-0.0480353,0.934519,-1.19662,0.283522,-5.87,0.307076,0.0239295,1.62095,1.13424,-0.207433,3.36757,-3.27384,-0.694932,-0.920764,4.30559,0,1,1,1,
2.22,1.22957,-0.0034788,0.312821,0.0452927,0.0421296,-0.0348131,0.997478,0.710926,0.285182,0.0999681,-0.939547,-0.635575,-0.500994,0.0304474,0.647604,-1.84292,0.0344288,0.838575,-1.67004,-0.00512437,0.0633015,-1.06241,-0.0616494,0.933953,-1.12229,0.292175,-8.11735,3.83665,-0.0381169,1.71019,1.98258,-0.230857,4.14576,-3.94241,-0.680709,-0.0283239,3.71679,0,1,1,1,
2.24,1.24373,0.00237261,0.314587,0.0358598,0.033092,-0.0397544,0.998017,0.704844,0.299196,0.0768797,-1.05204,-1.03415,-0.477098,0.0381278,0.466814,-1.69767,0.0331965,0.872393,-1.61561,-0.00980517,0.158632,-1.15034,-0.0749775,0.948322,-1.05793,0.384018,-9.03952,7.26227,-0.0616144,1.69086,2.7215,-0.23404,4.76653,-4.3967,-0.666404,0.718465,3.21774,0,1,1,1,
2.26,1.25777,0.00845857,0.315904,0.025435,0.0208493,-0.0442054,0.998481,0.699555,0.308637,0.0550406,-1.15785,-1.27066,-0.420428,0.0475741,0.292246,-1.49962,0.0320694,0.903539,-1.5496,-0.0142227,0.261672,-1.24169,-0.0877592,0.971997,-0.999337,0.472314,-8.72841,9.90284,-0.056359,1.5573,3.30058,-0.220874,5.15197,-4.56759,-0.639082,1.18376,2.9297,0,1,1,0,
2.28,1.27172,0.0146876,0.316797,0.0140642,0.00701492,-0.047883,0.998729,0.695058,0.313504,0.0344509,-1.24947,-1.34693,-0.328827,0.0576216,0.13956,-1.27555,0.0314085,0.930471,-1.47527,-0.0180374,0.367949,-1.33162,-0.0968672,1.02443,-1.03666,0.502377,-7.63429,11.2031,-0.0330443,1.34663,3.71617,-0.19074,5.31387,-4.49654,-0.455404,2.62177,-1.86601,0,1,1,0,
2.3,1.28558,0.0209682,0.317291,0.00186088,-0.00681617,-0.0504458,0.998702,0.691354,0.313798,0.0151106,-1.32101,-1.26501,-0.199178,0.0665575,0.025506,-1.06749,0.0314182,0.952334,-1.39598,-0.0207942,0.472997,-1.41588,-0.0997882,1.10171,-1.19187,0.446792,-5.7027,10.4031,0.000485015,1.09316,3.96459,-0.137839,5.25239,-4.21288,-0.146048,3.86366,-7.76043,0,1,1,0,
2.32,1.29938,0.027207,0.317404,-0.0109292,-0.019229,-0.0516278,0.998421,0.688948,0.30922,-0.00386721,-1.34616,-1.07481,-0.0692503,0.0725366,-0.0188961,-0.944425,0.0321403,0.968915,-1.31493,-0.0220841,0.572754,-1.49109,-0.0959779,1.16638,-1.39188,0.298957,-2.2201,6.1533,0.0361061,0.829032,4.05232,-0.0644945,4.98788,-3.76046,0.190514,3.23393,-10.0007,0,1,1,0,
2.34,1.31315,0.0333026,0.317132,-0.0237179,-0.0294438,-0.0516588,0.997949,0.688344,0.299472,-0.0233691,-1.30326,-0.82426,0.0248732,0.0742198,0.0388358,-0.971556,0.0331735,0.980718,-1.2347,-0.0224618,0.665264,-1.55589,-0.0870074,1.19083,-1.58527,0.0841611,2.8866,-1.35651,0.0516619,0.590163,4.0116,-0.0188833,4.62548,-3.24016,0.448528,1.22247,-9.66935,1,1,1,0,
2.36,1.32693,0.0391515,0.316466,-0.0358701,-0.036823,-0.0508498,0.997382,0.689542,0.284555,-0.0433952,-1.19569,-0.511757,0.0883369,0.0737134,0.11699,-1.03792,0.0339062,0.988566,-1.15795,-0.0227167,0.748738,-1.60923,-0.0751346,1.16055,-1.73922,-0.0253197,3.90769,-3.31821,0.0366323,0.392363,3.83739,-0.0127435,4.17369,-2.66674,0.593636,-1.51415,-7.69773,1,1,1,0,
2.38,1.34075,0.0446503,0.315393,-0.0467913,-0.0407084,-0.0494657,0.996848,0.692543,0.264468,-0.0639455,-1.02654,-0.135196,0.124026,0.0714187,0.190213,-1.10973,0.0336504,0.993498,-1.08777,-0.0235786,0.820944,-1.64987,-0.062611,1.07819,-1.83341,-0.114738,3.66118,-3.59027,-0.0127867,0.246642,3.50916,-0.0430989,3.61032,-2.03188,0.62618,-4.11787,-4.70949,1,1,1,0,
2.4,1.35464,0.0496957,0.313904,-0.0559167,-0.0404194,-0.0477463,0.996474,0.697345,0.239211,-0.0850199,-0.797815,0.307421,0.131785,0.066795,0.258154,-1.18835,0.0316725,0.996787,-1.02772,-0.0257211,0.879251,-1.67644,-0.0513674,0.966875,-1.86076,-0.231182,3.39704,-3.93138,-0.0988973,0.164403,3.00232,-0.107122,2.91533,-1.32841,0.562179,-5.56589,-1.36736,1,1,1,0,
2.42,1.36864,0.0541772,0.31204,-0.0628473,-0.0356109,-0.0458708,0.996332,0.702403,0.207724,-0.0989042,-0.561767,0.713673,0.131705,0.0593945,0.320365,-1.27352,0.0275043,0.999506,-0.980095,-0.029421,0.921711,-1.68798,-0.0396164,0.828659,-1.82426,-0.370025,3.11056,-4.25814,-0.208412,0.135996,2.38143,-0.184998,2.12301,-0.577316,0.58755,-6.91078,1.82477,1,1,1,0,
